State,District,Year,Season,Crop,Area,Production,Yield,AvgTemperature,MaxTemperature,MinTemperature,TotalRainfall,AvgRainfall,MaxRainfall,AvgHumidity,AvgWindSpeed,RainyDays,TemperatureStd,RainfallStd
Tamil Nadu,ARIYALUR,2015,Kharif,Maize,16583.0,127357.0,7.679973466803353,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Kharif,Moong(Green Gram),2.0,2.0,1.0,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Rabi,Onion,20.0,130.0,6.5,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Kharif,Onion,48.0,463.0,9.645833333333334,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Kharif,Ragi,14.0,42.0,3.0,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Rabi,Ragi,27.0,98.0,3.6296296296296298,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Kharif,Rice,24408.0,124179.0,5.087635201573255,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Kharif,Sesamum,210.0,93.0,0.4428571428571428,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Rabi,Sesamum,397.0,245.0,0.6171284634760705,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Rabi,Small millets,4.0,11.0,2.75,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Kharif,Small millets,171.0,465.0,2.719298245614035,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Whole Year,Sugarcane,6147.0,571671.0,93.0,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Rabi,Sunflower,5.0,5.0,1.0,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Kharif,Sunflower,109.0,191.0,1.7522935779816513,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Whole Year,Tapioca,283.0,9162.0,32.37455830388693,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Whole Year,Turmeric,34.0,131.0,3.852941176470588,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Kharif,Urad,943.0,653.0,0.6924708377518558,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2015,Rabi,Urad,4042.0,2833.0,0.7008906481939634,28.12,32.53,22.41,1427.28,3.91,68.17,72.31,2.8,149,2.43,8.52
Tamil Nadu,ARIYALUR,2016,Kharif,Arhar/Tur,203.0,133.0,0.6551724137931034,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Bajra,23.0,12.0,0.5217391304347826,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Bajra,983.0,4283.0,4.35707019328586,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Whole Year,Banana,167.0,5550.0,33.23353293413174,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Whole Year,Cashewnut,30456.0,977.0,0.0320790648804833,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Whole Year,Coriander,35.0,6.0,0.1714285714285714,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Cotton(lint),6.0,10.0,1.6666666666666667,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Cotton(lint),9774.0,13686.0,1.4002455494168202,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Whole Year,Dry chillies,373.0,181.0,0.485254691689008,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Groundnut,3529.0,11030.0,3.1255313119863986,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Groundnut,5091.0,22652.0,4.449420546061678,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Horse-gram,3.0,1.0,0.3333333333333333,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Jowar,6.0,2.0,0.3333333333333333,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Jowar,719.0,597.0,0.8303198887343533,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Maize,368.0,462.0,1.2554347826086956,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Maize,14975.0,59653.0,3.983505843071786,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Moong(Green Gram),3.0,2.0,0.6666666666666666,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Onion,16.0,82.0,5.125,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Onion,53.0,553.0,10.433962264150944,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Ragi,1.0,3.0,3.0,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Ragi,37.0,61.0,1.648648648648649,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Rice,15398.0,44524.0,2.8915443564099235,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Sesamum,505.0,191.0,0.3782178217821782,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Sesamum,902.0,356.0,0.3946784922394678,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Small millets,11.0,14.0,1.2727272727272727,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Small millets,179.0,237.0,1.324022346368715,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Whole Year,Sugarcane,5824.0,534937.0,91.85044642857144,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Sunflower,17.0,4.0,0.2352941176470588,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Sunflower,413.0,353.0,0.8547215496368039,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Whole Year,Tapioca,188.0,7714.0,41.03191489361702,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Whole Year,Turmeric,25.0,90.0,3.6,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Kharif,Urad,1333.0,1030.0,0.7726931732933233,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2016,Rabi,Urad,5629.0,2032.0,0.3609877420500977,28.62,34.57,22.07,641.8,1.75,72.82,68.33,2.72,107,2.7,5.28
Tamil Nadu,ARIYALUR,2017,Kharif,Arhar/Tur,155.0,169.0,1.0903225806451613,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Bajra,13.0,27.0,2.076923076923077,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Bajra,1473.0,3470.0,2.355736591989138,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Whole Year,Banana,157.0,6090.0,38.789808917197455,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Whole Year,Coriander,12.0,6.0,0.5,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Cotton(lint),800.0,200.0,0.25,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Cotton(lint),10092.0,2900.0,0.2873563218390804,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Whole Year,Dry chillies,183.0,82.0,0.448087431693989,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Groundnut,3171.0,10467.0,3.30085146641438,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Groundnut,6679.0,27765.0,4.157059440035933,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Horse-gram,3.0,2.0,0.6666666666666666,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Horse-gram,4.0,3.0,0.75,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Jowar,12.0,13.0,1.0833333333333333,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Jowar,241.0,274.0,1.1369294605809128,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Maize,2169.0,14515.0,6.692023974181651,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Maize,12828.0,113387.0,8.839024009978173,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Moong(Green Gram),5.0,3.0,0.6,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Onion,14.0,130.0,9.285714285714286,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Onion,18.0,175.0,9.72222222222222,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Ragi,10.0,34.0,3.4,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Ragi,12.0,54.0,4.5,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Summer,Rice,480.0,2145.0,4.46875,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Autumn,Rice,2556.0,9851.0,3.854068857589984,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Winter,Rice,19628.0,87227.0,4.444008559201142,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Sesamum,182.0,78.0,0.4285714285714285,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Sesamum,511.0,314.0,0.6144814090019569,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Small millets,34.0,100.0,2.9411764705882355,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Small millets,51.0,152.0,2.980392156862745,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Whole Year,Sugarcane,5108.0,429072.0,84.0,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Sunflower,218.0,424.0,1.944954128440367,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Whole Year,Tapioca,222.0,6965.0,31.373873873873872,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Whole Year,Tobacco,198.0,302.0,1.5252525252525253,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Whole Year,Turmeric,16.0,65.0,4.0625,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Kharif,Urad,310.0,282.0,0.9096774193548388,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2017,Rabi,Urad,6099.0,4117.0,0.6750286932283981,28.45,34.05,22.69,1103.11,3.02,53.49,70.1,2.78,154,2.82,6.51
Tamil Nadu,ARIYALUR,2018,Kharif,Arhar/Tur,138.0,171.0,1.2391304347826086,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Bajra,15.0,29.0,1.9333333333333331,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Bajra,815.0,1899.0,2.3300613496932514,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Whole Year,Banana,160.0,6386.0,39.9125,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Whole Year,Cashewnut,30192.0,6877.0,0.2277755696873344,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Whole Year,Coriander,13.0,5.0,0.3846153846153846,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Cotton(lint),3834.0,9955.0,2.5965049556598854,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Cotton(lint),5500.0,11848.0,2.154181818181818,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Whole Year,Dry chillies,188.0,82.0,0.4361702127659574,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Groundnut,2888.0,9209.0,3.188711911357341,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Groundnut,6217.0,28314.0,4.554286633424481,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Horse-gram,3.0,2.0,0.6666666666666666,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Horse-gram,6.0,4.0,0.6666666666666666,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Jowar,12.0,15.0,1.25,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Jowar,104.0,119.0,1.1442307692307692,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Maize,8078.0,41209.0,5.101386481802426,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Maize,8061.0,56405.0,6.997270810073192,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Moong(Green Gram),3.0,1.0,0.3333333333333333,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Onion,9.0,50.0,5.555555555555555,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Onion,57.0,499.0,8.75438596491228,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Ragi,4.0,14.0,3.5,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Ragi,23.0,72.0,3.130434782608696,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Summer,Rice,732.0,3064.0,4.185792349726776,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Autumn,Rice,2957.0,12673.0,4.28576259722692,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Winter,Rice,19103.0,73718.0,3.858975030099984,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Sesamum,593.0,135.0,0.2276559865092748,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Sesamum,624.0,354.0,0.5673076923076923,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Small millets,48.0,112.0,2.333333333333333,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Whole Year,Sugarcane,4541.0,388567.0,85.56859722528077,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Sunflower,2.0,1.0,0.5,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Sunflower,2.0,4.0,2.0,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Whole Year,Sweet potato,1.0,25.0,25.0,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Whole Year,Tapioca,222.0,7704.0,34.7027027027027,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Whole Year,Turmeric,13.0,51.0,3.923076923076923,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Kharif,Urad,234.0,178.0,0.7606837606837606,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2018,Rabi,Urad,6780.0,4113.0,0.606637168141593,28.1,32.72,21.95,849.33,2.33,45.3,71.18,2.93,129,2.78,5.49
Tamil Nadu,ARIYALUR,2019,Rabi,Arhar/Tur,8.0,9.0,1.125,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Arhar/Tur,217.0,278.0,1.28110599078341,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Rabi,Bajra,23.0,62.0,2.6956521739130435,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Bajra,1008.0,3321.0,3.294642857142857,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Whole Year,Banana,165.0,7128.0,43.2,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Whole Year,Cashewnut,30405.0,6698.0,0.2202927150139779,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Whole Year,Coriander,3.0,2.0,0.6666666666666666,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Rabi,Cotton(lint),249.0,625.0,2.5100401606425704,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Cotton(lint),9164.0,17349.0,1.89316892186818,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Whole Year,Dry chillies,160.0,283.0,1.76875,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Groundnut,2391.0,6683.0,2.795064826432455,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Rabi,Groundnut,6571.0,29706.0,4.520773093897428,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Horse-gram,2.0,2.0,1.0,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Rabi,Horse-gram,26.0,20.0,0.7692307692307693,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Rabi,Jowar,3.0,3.0,1.0,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Jowar,18.0,22.0,1.2222222222222223,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Rabi,Maize,666.0,4478.0,6.723723723723723,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Maize,14708.0,109629.0,7.453698667391896,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Rabi,Moong(Green Gram),8.0,3.0,0.375,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Rabi,Onion,1.0,10.0,10.0,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Onion,52.0,473.0,9.096153846153848,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Rabi,Ragi,1.0,4.0,4.0,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Ragi,10.0,29.0,2.9,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Summer,Rice,397.0,1709.0,4.30478589420655,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Autumn,Rice,2448.0,8348.0,3.410130718954248,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Winter,Rice,20379.0,79599.0,3.905932577653467,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Sesamum,786.0,435.0,0.5534351145038168,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Rabi,Sesamum,950.0,691.0,0.7273684210526316,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Small millets,46.0,98.0,2.130434782608696,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Whole Year,Sugarcane,4318.0,440925.0,102.11324687355255,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Kharif,Sunflower,1.0,1.0,1.0,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Whole Year,Tapioca,227.0,8592.0,37.85022026431718,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
Tamil Nadu,ARIYALUR,2019,Whole Year,Turmeric,5.0,28.0,5.6,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43
